,game_pk,batter,pitcher,at_bat_number,pitch_type_leading,pitch_type_in_one_one
54314,746190,683021,623474,73,Sinker,Sinker
54315,746190,593160,542585,65,Sinker,Slider
54316,746190,606115,542585,60,Sinker,Sinker
54317,746190,621566,542585,56,Slider,Changeup
54318,746190,687263,519242,49,Changeup,Changeup
54319,746190,663586,657508,48,Slider,Slider
54320,746190,671739,657508,47,Knuckle-curve,Four-seam Fastball
54321,746190,542303,656288,37,Curveball,Curveball
54322,746190,663586,656288,36,Four-seam Fastball,Slider
54323,746190,593160,656288,34,Four-seam Fastball,Four-seam Fastball
54324,746190,672284,656288,29,Changeup,Four-seam Fastball
54325,746190,657656,656288,28,Four-seam Fastball,Slider
54326,746190,687263,519242,25,Changeup,Changeup
54327,746190,518595,656288,23,Four-seam Fastball,Four-seam Fastball
54328,746190,542303,656288,21,Four-seam Fastball,Four-seam Fastball
54329,746190,605346,519242,20,Slider,Four-seam Fastball
54330,746190,663586,656288,15,Slider,Slider
54331,746190,671739,656288,14,Four-seam Fastball,Four-seam Fastball
54332,746190,606115,656288,12,Changeup,Changeup
54333,746190,672284,656288,11,Changeup,Changeup
54334,746190,687263,519242,8,Changeup,Four-seam Fastball
54335,746190,621493,519242,7,Four-seam Fastball,Slider
54336,746190,621566,656288,4,Changeup,Slider
54337,746190,542303,656288,3,Four-seam Fastball,Slider
54338,746190,663586,656288,2,Four-seam Fastball,Four-seam Fastball
54339,746190,671739,656288,1,Changeup,Changeup
54340,745952,647304,642207,60,Changeup,Changeup
54341,745952,668930,682120,57,Four-seam Fastball,Four-seam Fastball
54342,745952,687401,682120,56,Curveball,Curveball
54343,745952,680757,657649,54,Curveball,Sinker
54344,745952,686217,671922,51,Four-seam Fastball,Splitter
54345,745952,641343,671922,50,Four-seam Fastball,Sweeper
54346,745952,642715,671922,49,Four-seam Fastball,Four-seam Fastball
54347,745952,665926,606303,46,Four-seam Fastball,Four-seam Fastball
54348,745952,657041,606303,45,Sinker,Slider
54349,745952,647304,642547,41,Changeup,Four-seam Fastball
54350,745952,608070,642547,40,Changeup,Four-seam Fastball
54351,745952,680757,642547,38,Four-seam Fastball,Four-seam Fastball
54352,745952,687401,676440,36,Changeup,Cutter
54353,745952,686217,676440,34,Four-seam Fastball,Cutter
54354,745952,677587,642547,33,Four-seam Fastball,Changeup
54355,745952,641343,676440,30,Changeup,Changeup
54356,745952,665926,642547,26,Four-seam Fastball,Changeup
54357,745952,657041,642547,25,Slider,Four-seam Fastball
54358,745952,608070,642547,23,Changeup,Curveball
54359,745952,686823,642547,22,Changeup,Four-seam Fastball
54360,745952,694192,676440,21,Four-seam Fastball,Four-seam Fastball
54361,745952,677587,642547,17,Four-seam Fastball,Four-seam Fastball
54362,745952,669003,676440,15,Four-seam Fastball,Changeup
54363,745952,641343,676440,13,Four-seam Fastball,Four-seam Fastball
54364,745952,668930,676440,4,Four-seam Fastball,Four-seam Fastball
54365,745952,680757,642547,1,Four-seam Fastball,Four-seam Fastball
54366,745785,656537,622663,67,Sweeper,Sinker
54367,745785,681146,622663,66,Cutter,Cutter
54368,745785,660821,622663,65,Four-seam Fastball,Sweeper
54369,745785,663743,622663,59,Sinker,Cutter
54370,745785,669065,622663,53,Changeup,Four-seam Fastball
54371,745785,664056,642629,48,Splitter,Splitter
54372,745785,608385,642629,42,Four-seam Fastball,Splitter
54373,745785,502110,642629,40,Four-seam Fastball,Four-seam Fastball
54374,745785,669065,622663,36,Four-seam Fastball,Four-seam Fastball
54375,745785,596019,676974,33,Changeup,Slider
54376,745785,664056,676974,32,Four-seam Fastball,Changeup
54377,745785,608385,676974,25,Four-seam Fastball,Changeup
54378,745785,596019,676974,17,Changeup,Four-seam Fastball
54379,745785,643446,676974,15,Four-seam Fastball,Slider
54380,745785,608385,676974,13,Slider,Changeup
54381,745785,624413,676974,12,Slider,Sinker
54382,745785,681146,622663,8,Sinker,Sinker
54383,745785,607043,676974,6,Changeup,Four-seam Fastball
54384,745785,668901,676974,5,Slider,Four-seam Fastball
54385,745785,669394,622663,2,Sinker,Sinker
54386,745626,592192,671305,67,Sinker,Sinker
54387,745626,656305,671305,66,Sinker,Slider
54388,745626,680869,669062,64,Slider,Four-seam Fastball
54389,745626,609280,669062,61,Changeup,Four-seam Fastball
54390,745626,671218,519008,60,Changeup,Sweeper
54391,745626,666149,680880,58,Changeup,Changeup
54392,745626,687529,680880,57,Changeup,Changeup
54393,745626,668709,663855,56,Sweeper,Sinker
54394,745626,671732,663855,54,Sweeper,Sinker
54395,745626,592192,518397,49,Changeup,Sinker
54396,745626,624424,518397,47,Slider,Sinker
54397,745626,669127,702352,44,Sinker,Sweeper
54398,745626,687529,674370,38,Four-seam Fastball,Changeup
54399,745626,667670,702352,36,Sweeper,Sweeper
54400,745626,671732,806185,35,Changeup,Four-seam Fastball
54401,745626,680474,806185,34,Curveball,Curveball
54402,745626,680869,806185,32,Four-seam Fastball,Changeup
54403,745626,573262,674370,29,Changeup,Changeup
54404,745626,624424,674370,27,Four-seam Fastball,Changeup
54405,745626,609280,806185,25,Curveball,Slider
54406,745626,668709,806185,24,Changeup,Four-seam Fastball
54407,745626,667670,806185,23,Changeup,Four-seam Fastball
54408,745626,671218,674370,22,Four-seam Fastball,Sinker
54409,745626,664774,674370,21,Four-seam Fastball,Four-seam Fastball
54410,745626,666149,674370,20,Changeup,Slider
54411,745626,687231,806185,17,Four-seam Fastball,Four-seam Fastball
54412,745626,680869,806185,13,Four-seam Fastball,Slider
54413,745626,669127,806185,11,Four-seam Fastball,Four-seam Fastball
54414,745626,656305,674370,8,Slider,Sinker
54415,745626,624424,674370,7,Changeup,Four-seam Fastball
54416,745626,668709,806185,6,Slider,Changeup
54417,745626,671218,674370,3,Slider,Four-seam Fastball
54418,745537,669743,650911,62,Sinker,Sinker
54419,745537,696285,650911,61,Sinker,Sinker
54420,745537,642215,672851,59,Curveball,Sinker
54421,745537,656180,650911,56,Sinker,Sinker
54422,745537,664761,672851,53,Sinker,Sinker
54423,745537,607208,686747,51,Sinker,Changeup
54424,745537,660766,650911,49,Changeup,Sinker
54425,745537,656941,686747,47,Slider,Sinker
54426,745537,679032,686747,46,Sinker,Changeup
54427,745537,671277,650911,36,Slider,Changeup
54428,745537,656941,669022,35,Slider,Four-seam Fastball
54429,745537,679032,669022,34,Four-seam Fastball,Four-seam Fastball
54430,745537,665953,650911,29,Sinker,Sinker
54431,745537,607208,669022,24,Four-seam Fastball,Changeup
54432,745537,669743,650911,20,Changeup,Slider
54433,745537,656941,669022,19,Curveball,Slider
54434,745537,642215,669022,16,Changeup,Changeup
54435,745537,656180,650911,13,Sinker,Changeup
54436,745537,592663,669022,12,Slider,Changeup
54437,745537,695578,650911,7,Slider,Changeup
54438,745537,547180,669022,6,Four-seam Fastball,Four-seam Fastball
54439,745537,669743,650911,1,Sinker,Changeup
54440,745463,677594,670280,74,Splitter,Four-seam Fastball
54441,745463,641598,593334,70,Curveball,Curveball
54442,745463,670042,593334,69,Changeup,Curveball
54443,745463,678225,700187,68,Four-seam Fastball,Four-seam Fastball
54444,745463,677594,642701,62,Slider,Four-seam Fastball
54445,745463,678225,608638,55,Sinker,Sinker
54446,745463,642133,622491,48,Four-seam Fastball,Four-seam Fastball
54447,745463,670042,663559,45,Four-seam Fastball,Slider
54448,745463,664238,663559,44,Slider,Slider
54449,745463,665833,622491,43,Changeup,Four-seam Fastball
54450,745463,643396,622491,42,Sinker,Changeup
54451,745463,678225,622491,40,Changeup,Four-seam Fastball
54452,745463,668227,663559,35,Slider,Four-seam Fastball
54453,745463,645302,663559,34,Curveball,Slider
54454,745463,650559,622491,32,Sinker,Sinker
54455,745463,642133,622491,31,Changeup,Slider
54456,745463,663698,622491,30,Slider,Sinker
54457,745463,664238,663559,25,Sinker,Four-seam Fastball
54458,745463,669707,622491,23,Slider,Four-seam Fastball
54459,745463,593871,663559,20,Four-seam Fastball,Four-seam Fastball
54460,745463,572191,622491,18,Changeup,Four-seam Fastball
54461,745463,650559,622491,16,Sinker,Four-seam Fastball
54462,745463,668227,663559,15,Four-seam Fastball,Slider
54463,745463,660844,663559,13,Four-seam Fastball,Four-seam Fastball
54464,745463,571745,663559,11,Four-seam Fastball,Sinker
54465,745463,664238,663559,10,Slider,Slider
54466,745463,642133,622491,9,Four-seam Fastball,Changeup
54467,745140,687363,641703,65,Four-seam Fastball,Four-seam Fastball
54468,745140,663457,641703,62,Four-seam Fastball,Screwball
54469,745140,571448,641703,61,Four-seam Fastball,Four-seam Fastball
54470,745140,605141,668941,60,Changeup,Sinker
54471,745140,660271,668941,59,Sinker,Sinker
54472,745140,571771,668941,58,Sinker,Changeup
54473,745140,575929,641703,56,Four-seam Fastball,Slider
54474,745140,595281,669467,52,Four-seam Fastball,Four-seam Fastball
54475,745140,669257,669467,45,Slider,Four-seam Fastball
54476,745140,691026,676272,39,Curveball,Changeup
54477,745140,660271,669467,37,Four-seam Fastball,Knuckle-curve
54478,745140,502671,676272,32,Curveball,Slider
54479,745140,663457,676272,31,Curveball,Sinker
54480,745140,681624,669467,30,Slider,Slider
54481,745140,680977,676272,26,Changeup,Four-seam Fastball
54482,745140,575929,676272,25,Slider,Four-seam Fastball
54483,745140,691026,676272,23,Slider,Sinker
54484,745140,687363,676272,22,Changeup,Changeup
54485,745140,669357,676272,17,Changeup,Four-seam Fastball
54486,745140,663457,676272,15,Curveball,Changeup
54487,745140,571771,669467,14,Four-seam Fastball,Four-seam Fastball
54488,745140,595281,669467,13,Four-seam Fastball,Four-seam Fastball
54489,745140,500743,669467,11,Slider,Slider
54490,745140,571448,676272,10,Slider,Sinker
54491,745140,691026,676272,6,Four-seam Fastball,Sinker
54492,745140,605141,669467,2,Sinker,Sinker
54493,745140,660271,669467,1,Knuckle-curve,Four-seam Fastball
54494,745049,666624,623149,71,Sweeper,Sweeper
54495,745049,664040,623149,70,Four-seam Fastball,Four-seam Fastball
54496,745049,666185,573009,59,Sinker,Changeup
54497,745049,672695,664076,56,Four-seam Fastball,Slider
54498,745049,621028,664076,55,Slider,Four-seam Fastball
54499,745049,664040,571670,52,Changeup,Slider
54500,745049,650490,571670,51,Four-seam Fastball,Four-seam Fastball
54501,745049,656577,571670,50,Slider,Slider
54502,745049,545341,670955,48,Four-seam Fastball,Changeup
54503,745049,605137,670955,47,Four-seam Fastball,Changeup
54504,745049,666971,670955,46,Cutter,Cutter
54505,745049,676356,668678,45,Slider,Slider
54506,745049,666185,668678,44,Four-seam Fastball,Four-seam Fastball
54507,745049,691406,668678,43,Changeup,Four-seam Fastball
54508,745049,666139,668678,42,Changeup,Knuckle-curve
54509,745049,645444,605488,39,Four-seam Fastball,Changeup
54510,745049,666624,668678,34,Slider,Four-seam Fastball
54511,745049,664040,668678,33,Changeup,Four-seam Fastball
54512,745049,666971,605488,29,Slider,Slider
54513,745049,670764,668678,27,Changeup,Changeup
54514,745049,645444,605488,22,Changeup,Changeup
54515,745049,621028,605488,20,Four-seam Fastball,Changeup
54516,745049,666624,668678,18,Four-seam Fastball,Slider
54517,745049,650490,668678,16,Four-seam Fastball,Four-seam Fastball
54518,745049,545341,605488,11,Slider,Four-seam Fastball
54519,745049,666185,668678,9,Changeup,Four-seam Fastball
54520,745049,666624,668678,6,Four-seam Fastball,Slider
54521,745049,664040,668678,5,Four-seam Fastball,Changeup
54522,745049,666971,605488,3,Changeup,Four-seam Fastball
54523,744977,641680,663485,69,Curveball,Four-seam Fastball
54524,744977,543877,600917,67,Sinker,Slider
54525,744977,467793,679156,64,Cutter,Cutter
54526,744977,669304,679156,63,Slider,Cutter
54527,744977,663993,660896,60,Four-seam Fastball,Slider
54528,744977,668904,502085,59,Cutter,Knuckle-curve
54529,744977,543760,678692,52,Slider,Four-seam Fastball
54530,744977,673962,678692,45,Slider,Slider
54531,744977,666969,678692,43,Four-seam Fastball,Four-seam Fastball
54532,744977,663993,701581,39,Four-seam Fastball,Slider
54533,744977,608369,701581,38,Changeup,Four-seam Fastball
54534,744977,543760,701581,37,Slider,Four-seam Fastball
54535,744977,543877,543135,35,Four-seam Fastball,Splitter
54536,744977,665750,701581,33,Changeup,Four-seam Fastball
54537,744977,694671,701581,29,Slider,Four-seam Fastball
54538,744977,666969,701581,23,Four-seam Fastball,Four-seam Fastball
54539,744977,543760,701581,20,Four-seam Fastball,Four-seam Fastball
54540,744977,650489,543135,19,Four-seam Fastball,Cutter
54541,744977,668885,543135,18,Four-seam Fastball,Splitter
54542,744977,694671,701581,12,Slider,Changeup
54543,744977,666397,543135,11,Splitter,Curveball
54544,744977,663993,701581,7,Four-seam Fastball,Slider
54545,744977,543760,701581,5,Four-seam Fastball,Slider
54546,744977,650489,543135,1,Four-seam Fastball,Splitter
54547,746999,646240,622554,70,Four-seam Fastball,Four-seam Fastball
54548,746999,608701,622554,68,Slider,Slider
54549,746999,683002,657514,66,Sinker,Sinker
54550,746999,596103,657514,65,Sinker,Sinker
54551,746999,602104,657514,63,Sinker,Cutter
54552,746999,681508,666974,60,Changeup,Changeup
54553,746999,807799,666974,59,Four-seam Fastball,Four-seam Fastball
54554,746999,641933,666974,58,Slider,Sinker
54555,746999,671213,672335,56,Four-seam Fastball,Four-seam Fastball
54556,746999,608701,672335,52,Four-seam Fastball,Four-seam Fastball
54557,746999,678882,672335,49,Slider,Four-seam Fastball
54558,746999,668939,690544,48,Curveball,Sweeper
54559,746999,683002,690544,46,Four-seam Fastball,Four-seam Fastball
54560,746999,656811,676710,45,Four-seam Fastball,Four-seam Fastball
54561,746999,657136,544150,42,Four-seam Fastball,Four-seam Fastball
54562,746999,656775,676710,37,Four-seam Fastball,Knuckle-curve
54563,746999,677800,544150,33,Four-seam Fastball,Four-seam Fastball
54564,746999,666152,544150,31,Changeup,Changeup
54565,746999,678882,544150,30,Four-seam Fastball,Curveball
54566,746999,683002,676710,28,Splitter,Four-seam Fastball
54567,746999,646240,544150,23,Four-seam Fastball,Four-seam Fastball
54568,746999,671213,544150,22,Four-seam Fastball,Cutter
54569,746999,677800,544150,17,Four-seam Fastball,Four-seam Fastball
54570,746999,668939,676710,12,Splitter,Knuckle-curve
54571,746999,650391,676710,11,Four-seam Fastball,Four-seam Fastball
54572,746999,807799,544150,9,Four-seam Fastball,Four-seam Fastball
54573,746999,641933,544150,8,Cutter,Changeup
54574,746999,681297,676710,4,Four-seam Fastball,Cutter
54575,746999,680776,544150,1,Four-seam Fastball,Cutter
54576,746838,641355,643338,69,Four-seam Fastball,Four-seam Fastball
54577,746838,673548,643338,68,Slider,Four-seam Fastball
54578,746838,665804,621114,60,Slider,Slider
54579,746838,687462,681799,57,Cutter,Cutter
54580,746838,621020,670102,52,Four-seam Fastball,Splitter
54581,746838,663538,670102,51,Splitter,Sinker
54582,746838,543807,681799,49,Sweeper,Sweeper
54583,746838,661531,681799,48,Sinker,Sweeper
54584,746838,680718,681799,45,Cutter,Sweeper
54585,746838,673548,670102,44,Splitter,Slider
54586,746838,664023,670102,42,Splitter,Four-seam Fastball
54587,746838,687462,657240,41,Changeup,Slider
54588,746838,665489,657240,39,Slider,Four-seam Fastball
54589,746838,665804,670102,38,Four-seam Fastball,Slider
54590,746838,621550,670102,37,Splitter,Four-seam Fastball
54591,746838,543807,684007,34,Four-seam Fastball,Four-seam Fastball
54592,746838,661531,684007,33,Four-seam Fastball,Four-seam Fastball
54593,746838,621020,670102,31,Slider,Four-seam Fastball
54594,746838,641355,670102,29,Splitter,Splitter
54595,746838,676914,684007,25,Four-seam Fastball,Four-seam Fastball
54596,746838,687462,684007,23,Sweeper,Splitter
54597,746838,672386,684007,19,Four-seam Fastball,Four-seam Fastball
54598,746838,665489,684007,18,Changeup,Changeup
54599,746838,663538,670102,14,Slider,Four-seam Fastball
54600,746838,641355,670102,13,Splitter,Splitter
54601,746838,694388,684007,11,Four-seam Fastball,Sweeper
54602,746838,676914,684007,10,Four-seam Fastball,Splitter
54603,746838,680718,684007,9,Sweeper,Sinker
54604,746838,673548,670102,8,Four-seam Fastball,Four-seam Fastball
54605,746838,664023,670102,6,Four-seam Fastball,Splitter
54606,746838,687462,684007,5,Four-seam Fastball,Sweeper
54607,746838,543807,684007,1,Four-seam Fastball,Splitter
54608,746676,571912,663704,76,Slider,Sinker
54609,746676,677951,668984,72,Four-seam Fastball,Slider
54610,746676,656413,668674,65,Sinker,Slider
54611,746676,670770,668674,63,Changeup,Changeup
54612,746676,521692,668984,61,Four-seam Fastball,Changeup
54613,746676,686469,668984,60,Changeup,Four-seam Fastball
54614,746676,571912,669674,56,Slider,Slider
54615,746676,664034,669674,55,Splitter,Slider
54616,746676,656413,669674,53,Splitter,Splitter
54617,746676,672580,458677,51,Slider,Four-seam Fastball
54618,746676,600869,663903,49,Slider,Four-seam Fastball
54619,746676,670770,663903,48,Sinker,Slider
54620,746676,663697,663903,41,Four-seam Fastball,Slider
54621,746676,669289,663903,38,Sinker,Four-seam Fastball
54622,746676,521692,671096,37,Curveball,Changeup
54623,746676,686469,671096,36,Four-seam Fastball,Four-seam Fastball
54624,746676,677951,671096,35,Four-seam Fastball,Four-seam Fastball
54625,746676,641584,663903,32,Slider,Four-seam Fastball
54626,746676,686681,671096,28,Curveball,Changeup
54627,746676,663697,663903,24,Slider,Sinker
54628,746676,592669,671096,23,Four-seam Fastball,Changeup
54629,746676,669289,663903,15,Slider,Four-seam Fastball
54630,746676,641584,663903,14,Slider,Sinker
54631,746676,666023,671096,10,Changeup,Sweeper
54632,746676,592669,671096,9,Four-seam Fastball,Four-seam Fastball
54633,746676,670770,663903,7,Slider,Slider
54634,746676,663697,663903,4,Slider,Sinker
54635,746676,686469,671096,3,Curveball,Four-seam Fastball
54636,746676,677951,671096,2,Sweeper,Four-seam Fastball
54637,746516,456781,680767,70,Four-seam Fastball,Slider
54638,746516,607732,670970,68,Four-seam Fastball,Splitter
54639,746516,701538,641755,63,Four-seam Fastball,Four-seam Fastball
54640,746516,593428,641755,62,Slider,Four-seam Fastball
54641,746516,663898,673513,60,Four-seam Fastball,Slider
54642,746516,453568,673513,59,Splitter,Four-seam Fastball
54643,746516,650333,683409,55,Sinker,Slider
